hold_time_mean,hold_time_std,hold_time_median,flight_time_mean,flight_time_std,typing_speed_wpm,error_rate,pause_frequency,pause_duration_mean,burst_length_mean,rhythm_entropy,mouse_speed_mean,mouse_speed_std,direction_change_rate,click_count,rage_click_count,scroll_velocity_std,tab_switch_freq,switch_entropy,session_fragmentation,hour_of_day,day_of_week,session_duration_min,label,user_id,window_start,source_type,label_origin
374.6195165734542,593.5384271058031,164.03400897979736,5117.346656385553,27456.076911698794,76.0,0.13157894736842105,66.0,13807.774811080008,2.8358208955223883,4.063372293672122,142.27720078270477,95.45184890187251,72.0,79.0,3.0,247.0,41.0,0.0,0.0,15.0,2.0,30,0,kaggle_user2,2021-09-08T15:04:19.014925,real,self_report
361.45458380940937,552.6001253358637,153.82051467895508,3073.7479208217937,11853.834560539259,227.2,0.08450704225352113,185.0,8579.324437476493,3.053763440860215,4.199716913706252,167.22992275714455,117.29198907244759,106.0,205.0,11.0,314.0,192.0,0.0,0.0,15.0,2.0,30,1,kaggle_user2,2021-09-08T15:34:47.734764,real,self_report
255.49146466516336,528.6041990445755,125.00500679016113,3613.592743873596,17929.264029560283,197.2,0.11967545638945233,131.0,12516.817724431745,3.734848484848485,3.934589000780637,173.38557058362002,84.22875188172219,40.0,208.0,23.0,397.0,113.0,0.0,0.0,16.0,2.0,30,1,kaggle_user2,2021-09-08T16:05:02.303620,real,self_report
457.92064743657266,586.2932842584775,203.11343669891357,9112.317918761959,24425.8377516199,49.6,0.07258064516129033,52.0,21036.278156133798,2.339622641509434,3.6849005434702415,183.96740102286944,90.57294253932125,0.0,164.0,8.0,289.0,115.0,0.0,0.0,16.0,2.0,30,2,kaggle_user2,2021-09-08T16:35:16.224527,real,self_report
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.6509926783621,124.1024709838319,0.0,49.0,0.0,414.0,26.0,0.0,0.0,8.0,3.0,30,0,kaggle_user2,2021-09-09T08:35:53.248790,real,self_report
122.64597966120793,149.11981755257412,94.72203254699707,1094.7785153985023,4070.906398426392,26.0,0.06153846153846154,10.0,5265.682315826416,5.909090909090909,3.0643306657507496,56.5465075423157,63.97596059049518,12.0,20.0,0.0,86.0,8.0,0.0,0.0,9.0,3.0,30,0,kaggle_user2,2021-09-09T09:06:04.098173,real,self_report
118.54265530904134,50.11664728755907,116.20402336120605,496.9686440059117,465.53416808882656,6.0,0.06666666666666667,2.0,1505.7624578475952,5.0,2.406666316740689,118.87775872094123,118.82228664889601,2.0,50.0,1.0,366.0,2.0,0.0,0.0,9.0,3.0,30,1,kaggle_user2,2021-09-09T09:42:29.832442,real,self_report
133.3022597273426,272.40833638435333,100.57711601257324,3802.190350495743,35594.36000806384,135.2,0.05029585798816568,37.0,31964.03746991544,8.894736842105264,3.078153299664099,236.4493584520633,165.8522483049242,4.0,322.0,34.0,838.0,40.0,0.0,0.0,10.0,3.0,30,1,kaggle_user2,2021-09-09T10:12:43.585933,real,self_report
120.67350186407566,157.40330207907812,95.20590305328369,5450.748353492557,26371.82893573317,51.2,0.046875,25.0,26390.392379760742,4.923076923076923,3.135168193264189,166.70662092248685,116.8519265520817,0.0,234.0,32.0,284.0,29.0,0.0,0.0,10.0,3.0,30,1,kaggle_user2,2021-09-09T10:43:18.375071,real,self_report
601.1632371831823,864.4126971257976,181.6270351409912,26238.684379137478,56422.21126543633,10.8,0.07407407407407407,14.0,48460.26345661708,1.8,2.6084585933443494,186.25757450671134,145.78709566890788,0.0,117.0,2.0,689.0,73.0,0.0,0.0,11.0,3.0,30,1,kaggle_user2,2021-09-09T11:37:20.787660,real,self_report
1415.9126170138095,16227.596610866773,177.72197723388672,6742.057461004991,21638.809016855303,94.0,0.06808510638297872,89.0,17113.319683610724,2.611111111111111,4.123879303439297,189.70238819111051,75.9520216352491,16.0,210.0,9.0,654.0,112.0,0.0,0.0,12.0,3.0,30,2,kaggle_user2,2021-09-09T12:07:33.385381,real,self_report
494.4896337992785,3928.551966130238,127.92205810546875,3172.3534427370346,13407.78610276991,140.4,0.07977207977207977,100.0,10120.024354457855,3.4752475247524752,4.014589276331983,131.91740964805862,77.9920378875847,40.0,142.0,19.0,199.0,68.0,0.0,0.0,12.0,3.0,30,0,kaggle_user2,2021-09-09T12:37:45.831533,real,self_report
273.59652519226074,354.2394727120502,133.28850269317627,13762.843470824393,49453.1805065409,23.2,0.22413793103448276,21.0,36717.44905199324,2.6363636363636362,3.6762453816226484,148.6602455860489,91.59424733231302,2.0,48.0,0.0,540.0,24.0,0.0,0.0,13.0,3.0,30,1,kaggle_user2,2021-09-09T13:39:33.248721,real,self_report
250.8071007935897,416.1141387596265,122.11489677429199,11905.321043834352,105866.3057372317,46.0,0.10434782608695652,30.0,44083.81584485372,3.7096774193548385,3.902786945380325,113.85756031385006,69.61210004054354,10.0,77.0,2.0,631.0,14.0,0.0,0.0,14.0,3.0,30,1,kaggle_user2,2021-09-09T14:09:53.497625,real,self_report
258.30972895902744,194.3409450470067,173.81596565246582,17896.498441696167,59872.88445002177,6.8,0.0,7.0,40391.808373587475,2.125,2.792481250360578,124.63003243155795,91.94222841522418,0.0,110.0,13.0,993.0,3.0,0.0,0.0,14.0,3.0,30,1,kaggle_user2,2021-09-09T14:40:18.612522,real,self_report
312.56914734840393,453.6830533607941,144.03343200683594,12013.041178385416,47975.64046555791,16.0,0.0,12.0,37995.125969251,3.076923076923077,3.4613992418576203,144.39955870842005,58.76304976713999,2.0,26.0,0.0,32.0,19.0,0.0,0.0,15.0,3.0,30,1,kaggle_user2,2021-09-09T15:39:44.942840,real,self_report
790.6396389007568,411.80386727911895,951.1098861694336,73927.6294708252,73657.14049339294,1.2,0.0,1.0,147584.76996421814,1.5,-0.0,126.48780962124856,97.42735685123527,0.0,35.0,0.0,31.0,23.0,0.0,0.0,16.0,3.0,30,1,kaggle_user2,2021-09-09T16:11:51.920678,real,self_report
115.08380449735202,43.769688826856,112.29395866394043,415.9071644147237,236.1360250002263,5.2,0.07692307692307693,0.0,0.0,13.0,2.355388542207534,119.73900181363736,100.54146092954208,7.0,46.0,1.0,59.0,10.0,0.0,0.0,8.0,4.0,30,0,kaggle_user2,2021-09-10T08:08:21.858056,real,self_report
155.67388849438362,289.26192216997725,106.96256160736084,4082.0749009390015,25113.35526923837,84.8,0.05188679245283019,25.0,32014.27219390869,8.153846153846153,3.023436202515143,171.36921716473583,91.62448944599552,9.0,118.0,7.0,315.0,23.0,0.0,0.0,8.0,4.0,30,0,kaggle_user2,2021-09-10T08:38:41.625333,real,self_report
268.8701000619442,411.1037209771504,123.5419511795044,12763.502536281463,57346.676509415716,37.6,0.010638297872340425,27.0,43162.33922817089,3.357142857142857,3.288987428527343,133.224824051838,87.62749561609343,0.0,96.0,3.0,385.0,59.0,0.0,0.0,9.0,4.0,30,0,kaggle_user2,2021-09-10T09:58:00.365522,real,self_report
252.83968650688558,507.32654608156463,128.1830072402954,5251.396736185601,35218.494833568,94.4,0.0211864406779661,87.0,13485.96048629147,2.6818181818181817,4.067798781864061,115.06046949860406,100.91933150887851,73.0,109.0,3.0,365.0,163.0,0.0,0.0,10.0,4.0,30,1,kaggle_user2,2021-09-10T10:28:07.805316,real,self_report
238.73502701010855,814.8011906156871,112.28680610656738,4305.064563657723,27946.106048346417,163.6,0.03667481662591687,105.0,15662.758220945087,3.858490566037736,3.8858594666454844,152.00551040476782,77.0975879642791,139.0,187.0,7.0,134.0,143.0,0.0,0.0,10.0,4.0,30,0,kaggle_user2,2021-09-10T10:58:13.632386,real,self_report
321.1789420156768,405.2221466718322,159.17015075683594,12081.562377512455,43013.999276765535,13.2,0.0,11.0,34523.71263504028,2.75,3.230396411099389,178.7698755231447,90.01936698617892,0.0,76.0,3.0,104.0,31.0,0.0,0.0,11.0,4.0,30,0,kaggle_user2,2021-09-10T11:50:25.383126,real,self_report
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83449918724493,48.52277146645986,0.0,11.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,30,1,kaggle_user2,2021-09-13T11:09:35.316396,real,self_report
561.1889521280924,4336.460904011801,116.68944358825684,5410.924805890793,21278.24638532646,60.0,0.04,51.0,15223.383922202915,2.8846153846153846,3.926765004277479,217.11904799054037,118.35205791788809,5.0,144.0,15.0,349.0,77.0,0.0,0.0,11.0,0.0,30,0,kaggle_user2,2021-09-13T11:39:44.491710,real,self_report
347.536121969258,804.237568902082,123.03996086120605,5527.1077576805565,25670.827259003036,109.2,0.05860805860805861,73.0,19651.88978469535,3.689189189189189,3.6213890372220368,231.19669411551308,103.53091597811004,1.0,362.0,41.0,686.0,94.0,0.0,0.0,12.0,0.0,30,1,kaggle_user2,2021-09-13T12:10:08.472526,real,self_report
333.60938279025527,557.7768929414284,148.91350269317627,9039.151382446289,53553.95563675653,66.4,0.060240963855421686,42.0,34390.30096644447,3.86046511627907,3.562692435729688,198.01509794602333,105.79971124528394,9.0,283.0,15.0,468.0,86.0,0.0,0.0,12.0,0.0,30,1,kaggle_user2,2021-09-13T12:40:23.387140,real,self_report
104.03958092565122,43.72424038694949,92.2844409942627,13669.13455327352,57142.83670793339,18.4,0.10869565217391304,11.0,55043.21507974104,3.8333333333333335,2.88737792267068,165.20336470855,127.66521218277956,7.0,148.0,3.0,284.0,34.0,0.0,0.0,13.0,0.0,30,2,kaggle_user2,2021-09-13T13:10:33.655092,real,self_report
9983.142510704372,79757.68723229233,136.70897483825684,18754.797132576212,66456.15011620625,27.6,0.014492753623188406,20.0,62923.15191030502,3.2857142857142856,3.279594670000683,211.03136712676599,213.32828750099875,2.0,190.0,10.0,141.0,65.0,0.0,0.0,13.0,0.0,30,2,kaggle_user2,2021-09-13T13:40:45.818101,real,self_report
456.6070831046914,905.309516636748,177.7210235595703,17035.92831293742,58529.82774837383,42.4,0.0,39.0,45380.63963865623,2.65,3.143110691570029,100.82240025543102,78.76341925593863,11.0,113.0,12.0,894.0,120.0,0.0,0.0,14.0,0.0,30,2,kaggle_user2,2021-09-13T14:10:53.918261,real,self_report
341.8758629600783,824.5784772246535,107.41496086120605,4267.287878955536,16629.288650083505,165.6,0.13285024154589373,118.0,14038.906705581536,3.4789915966386555,3.9771065490384285,135.19043419832946,76.53597751424722,21.0,193.0,8.0,930.0,58.0,0.0,0.0,14.0,0.0,30,2,kaggle_user2,2021-09-13T14:41:06.350114,real,self_report
209.87862965156293,341.2018309577322,107.41007328033447,6646.284269249957,26028.024979895916,46.4,0.05172413793103448,29.0,25288.74112819803,3.8666666666666667,3.449222909330791,140.1357964515144,83.09829729717028,1.0,84.0,1.0,1339.0,15.0,0.0,0.0,15.0,0.0,30,1,kaggle_user2,2021-09-13T15:25:22.866732,real,self_report
922.2874693123691,12320.352020293352,132.80510902404785,4226.932268211807,17078.542840148915,166.0,0.10361445783132531,148.0,11185.209849396268,2.785234899328859,4.239797867992774,149.35129058992115,75.45480739408839,54.0,212.0,19.0,981.0,79.0,0.0,0.0,15.0,0.0,30,2,kaggle_user2,2021-09-13T15:55:34.592835,real,self_report
441.00366346538067,782.5804869919893,160.15303134918213,13091.14358368821,63311.74892738472,51.2,0.09375,48.0,34009.42014654478,2.6122448979591835,3.8869662266953924,118.22764746831761,71.46157372437209,7.0,74.0,2.0,1444.0,70.0,0.0,0.0,16.0,0.0,30,1,kaggle_user2,2021-09-13T16:25:44.808818,real,self_report
333.8318607386421,597.3801493253555,160.63201427459717,9649.612686527309,33371.99037444586,27.2,0.014705882352941176,26.0,24323.67558662708,2.5185185185185186,3.718407969461545,327.3176256910498,140.74020271381588,5.0,229.0,14.0,97.0,58.0,0.0,0.0,8.0,1.0,30,1,kaggle_user2,2021-09-14T08:49:27.482654,real,self_report
336.8283291252292,459.6582893275204,153.3125638961792,15550.384639464703,64247.38981376819,39.2,0.01020408163265306,35.0,42197.283697128296,2.7222222222222223,3.779433984628471,206.52350682809373,132.89646036634937,5.0,264.0,16.0,393.0,96.0,0.0,0.0,9.0,1.0,30,1,kaggle_user2,2021-09-14T09:19:40.128357,real,self_report
348.7973185579749,1027.3810025294104,112.29586601257324,2386.7355973221534,9583.80791056813,103.6,0.21621621621621623,57.0,9676.732347722638,4.4655172413793105,3.3636120472630093,235.02240830545404,116.1883578058607,5.0,227.0,14.0,681.0,88.0,0.0,0.0,10.0,1.0,30,0,kaggle_user2,2021-09-14T10:39:19.296131,real,self_report
