dwell_mean,dwell_std,dwell_median,iki_mean,iki_std,iki_cv,iki_median,typing_speed,error_rate,n_keys,mouse_n_events,mouse_speed_mean,mouse_speed_std,mouse_click_rate,mouse_move_rate,stress_label,fatigue_label,user,window_start
150.03788596491228,91.35692202494477,135.121,484.5934646464646,623.1812087258951,1.2859876457073915,264.294,0.20347442020795553,0.1391304347826087,115,12467,1108.4951291139816,3364.7731027187597,0.26002245667588053,20.534886065297187,0,0,user_1,2021-09-10 12:05:31.488128
150.5856385542169,81.82584116452698,138.63,416.14088000000004,572.878058550102,1.3766445117098371,243.35000000000002,0.19162577129372946,0.13095238095238096,84,6585,1096.7125787234315,2717.9138046611183,0.2062817583659614,13.23537100142007,0,0,user_1,2021-09-10 12:10:31.488128
166.3212514619883,159.8921492339756,137.632,391.92791463414636,508.0693429645306,1.296333647065683,234.3725,0.4061728658177825,0.09770114942528736,174,5418,1105.4237313434676,3399.7353597314773,0.133366065811419,11.6072932611205,0,0,user_1,2021-09-10 12:15:31.488128
170.8263121387283,168.3081041354499,137.632,402.07064242424246,510.6574904321873,1.2700690787898163,239.35999999999999,0.4101000082462723,0.07386363636363637,176,9338,1051.9021982977192,3256.007703164115,0.20710097609865585,17.329420723836098,0,0,user_1,2021-09-10 12:20:31.488128
128.41870731707317,90.0745167101356,125.66499999999999,264.14131513647646,444.00305385524496,1.6809299735099659,173.536,1.121307626289391,0.05365853658536585,410,11395,939.5014031464473,2251.6345717584954,0.2457606353103013,17.85024696059923,1,1,user_1,2021-09-10 12:50:31.488128
128.11886153846154,26.104448541434536,129.654,249.78391935483873,245.81484992353052,0.9841099881787433,181.022,0.2480136235943861,0.015384615384615385,65,8503,938.678156499335,2450.919310343624,0.34116556398271797,21.749987035026237,1,1,user_1,2021-09-10 12:55:31.488128
124.66959999999999,35.615907384201236,127.65899999999999,698.4663333333333,266.93237620103963,0.38216928069695505,793.8779999999999,0.12774535302645476,0.0,5,1358,1350.0109287046182,3578.087587822595,0.03668906596056358,2.9603490096929734,1,1,user_1,2021-09-10 13:00:31.488128
147.3707156862745,152.11325616108633,122.67,323.06495918367347,612.1177917426307,1.8947204713545578,182.5115,1.049364104709748,0.02912621359223301,103,3678,1168.257898872334,2333.77359942607,0.1493828483186974,13.218466911482684,1,1,user_1,2021-09-10 13:10:31.488128
191.56219834710745,222.96116700454138,125.664,359.4230714285714,692.106418644095,1.9256037624219073,194.481,0.2858304962274662,0.02459016393442623,122,10867,1235.9111317127717,2934.782583573791,0.23393507816567413,17.998714907113204,1,1,user_1,2021-09-10 13:15:31.488128
175.62402352941177,195.59261415355022,136.63350000000003,313.79525,551.5675371835515,1.7577306768778416,172.0405,0.7251376341443675,0.028735632183908046,174,8968,1201.9465840378296,2997.5923724959025,0.2728721584571476,20.445745422415282,0,1,user_1,2021-09-10 13:20:31.488128
143.50674358974356,133.06603278333324,131.648,286.59749999999997,460.51211502971404,1.6068253038833697,162.06900000000002,0.4002743520436342,0.03125,160,2052,1263.915447627951,4197.646010391972,0.03819457374235997,3.741158498064159,0,1,user_1,2021-09-10 13:25:31.488128
123.80148888888888,45.00149038169444,132.645,274.8137441860465,274.01168471219245,0.9970814433745676,195.477,0.18698483341084896,0.1111111111111111,45,5716,1224.1728296219903,3295.3318244299144,0.1355741845339901,10.66849208002031,0,1,user_1,2021-09-10 13:30:31.488128
136.21839814814814,93.87885586888672,132.6455,263.6026603773585,236.72314042296782,0.8980301643545193,194.4805,0.3572641024662027,0.08333333333333333,108,6374,1175.0596623044,2612.707989919762,0.1820355531722737,14.244282035730418,0,1,user_1,2021-09-10 13:35:31.488128
144.39266176470585,112.78443569245702,133.64350000000002,259.6045223880597,204.40584829691284,0.7873739887757607,204.443,3.9095057505092563,0.058823529411764705,68,1804,1221.9243546885846,2824.679606605812,0.03173572752383158,2.8445233670044834,0,1,user_1,2021-09-10 13:40:31.488128
199.39114720812182,208.82483522905628,140.623,604.2523915343914,881.6366455931127,1.4590536304777433,256.317,0.7249831184434677,0.04975124378109453,201,9161,943.0008967840395,2840.656676383467,0.3155324998931868,19.07557168319776,0,1,user_1,2021-09-10 13:45:31.488128
201.66886147186148,209.62628562948757,140.623,686.4400733944955,967.4255157486889,1.4093371777738737,261.79999999999995,0.49432356263055555,0.059574468085106386,235,16895,857.2828648680824,2341.4283996808363,0.4238419783210802,26.822188817059224,1,1,user_1,2021-09-10 13:50:31.488128
216.37573863636362,232.65941753166214,138.13,695.9925066666667,981.5085642904205,1.410228637361604,248.338,0.16593325397544734,0.06666666666666667,90,16592,895.5644577649724,1913.710399310432,0.3502661033051775,26.498977892357082,1,1,user_1,2021-09-10 13:55:31.488128
199.29617094017095,219.71717446645417,139.627,417.61513888888885,647.7227094909866,1.5510039008986225,239.3615,0.2607882966694487,0.02459016393442623,122,16407,1161.9097109167174,2657.6955029135524,0.3317997266520473,26.00376149178558,1,1,user_1,2021-09-10 14:00:31.488128
215.53804285714287,269.98891044823876,145.113,507.537196969697,831.4016584433824,1.6381098043795637,267.786,0.22792428702379328,0.0136986301369863,73,14721,1149.122654784174,2802.4920050704427,0.2823287794146703,23.0724424408048,1,1,user_1,2021-09-10 14:05:31.488128
500.80357142857144,575.2896075386312,179.519,1101.6554,1516.8237318756915,1.3768586182899765,442.818,0.06162712224440485,0.0,7,7432,1022.0938068310494,2655.8147798525106,0.18786167429976736,18.913250327297167,1,1,user_1,2021-09-10 14:10:31.488128
205.33652857142857,174.32515747168608,149.0995,470.5451666666667,520.8237360398233,1.1068517390781614,245.34199999999998,1.16901979649407,0.07042253521126761,71,3076,890.9352837005408,2090.5186345687266,0.08556775704233337,6.014787214536701,1,1,user_1,2021-09-10 14:15:31.488128
157.38109895833333,129.4742963903877,133.64200000000002,370.1618108108108,555.1608591912816,1.4997788615072007,195.47500000000002,0.40381525827712167,0.046632124352331605,193,5043,750.7939589633908,1560.3524607690224,0.10926785175936501,8.963667839242826,1,1,user_1,2021-09-10 14:20:31.488128
129.94971326164875,107.60318361155467,120.677,288.60602919708026,457.1624290795463,1.584036308428484,179.5195,0.636688684748457,0.06785714285714285,280,6349,1044.8015824207243,2312.9330206139766,0.11320301284308044,12.232333104760787,1,1,user_1,2021-09-10 14:25:31.488128
129.91544162436546,110.85331321529851,123.646,271.23213402061856,334.65620554124934,1.233836863576826,186.0025,0.513310381895354,0.09090909090909091,198,4396,1390.355331781673,3134.266552197952,0.08756635790123644,8.724374500370558,1,1,user_1,2021-09-10 14:30:31.488128
129.52465,32.567292121556086,130.2805,281.15220512820514,268.4545070658282,0.9548369252285009,216.422,3.6479921086634706,0.075,40,1178,1540.1833816395265,3588.988990548331,0.024576676145200167,1.9029369243854986,1,1,user_1,2021-09-10 14:35:31.488128
186.17696666666663,160.35064073817023,144.6145,619.8085948275863,744.9421640100774,1.2018906646773748,309.6715,0.8557429154035443,0.10569105691056911,123,4684,844.0535835792072,1826.3056585711997,0.2503696889447406,13.592359257650616,1,1,user_1,2021-09-10 14:40:31.488128
170.4050923076923,153.37093340206386,141.621,483.47490909090914,625.7800126748546,1.2943381360814061,249.332,0.5165141755031385,0.08542713567839195,199,9648,927.7063137497264,1975.1132845176203,0.32230019804972404,23.078193251048845,1,1,user_1,2021-09-10 14:45:31.488128
189.8031008403361,263.87607966039457,136.63400000000001,466.46319626168224,431.1473404116579,0.9242901559371633,317.152,0.22030032541999392,0.049586776859504134,121,8705,1355.487572121707,3431.2008979286556,0.16837572304411452,13.168315211143174,0,0,user_1,2021-09-10 15:40:31.488128
167.7385875,216.6992043292475,128.656,453.6091643835616,407.16746720834846,0.897617374555636,324.135,0.32520435791665625,0.06172839506172839,81,10003,1504.1276606199694,3812.743314009656,0.20534240640926338,14.766289306422232,0,0,user_1,2021-09-10 15:45:31.488128
197.62915789473686,239.32526694328305,123.668,1114.4209333333333,684.1300172800767,0.6138883404081277,1031.24,0.11406567285488352,0.05263157894736842,19,9559,1484.5393490649908,4588.792212273282,0.2705920474381441,14.719513554872375,0,0,user_1,2021-09-10 15:50:31.488128
208.5479398496241,227.5836181148344,136.63400000000001,583.2589752066116,802.9838288836361,1.3767191985330187,252.32500000000002,0.2644258092760217,0.07407407407407407,135,9762,1273.5068989434426,4188.28995836842,0.27773214949011915,15.688520275715948,0,0,user_1,2021-09-10 15:55:31.488128
253.9076275862069,296.26901534301334,151.594,540.577395522388,830.916534714438,1.5370907877335127,245.344,0.47256899810710573,0.060810810810810814,148,11190,1219.2227307139296,3610.9981689327947,0.25077900068471964,18.704956792330208,0,0,user_1,2021-09-10 16:00:31.488128
343.4371320754717,396.601612958241,172.055,624.9091555555556,811.5641672626541,1.298691433863149,291.24699999999996,0.12503385667928885,0.018518518518518517,54,9630,1155.1468395172515,2757.0981606252003,0.14844717648333056,14.883080401806277,0,0,user_1,2021-09-10 16:05:31.488128
226.82165822784805,289.021584480489,146.606,516.6488550724638,647.4136219859139,1.2531018226975639,303.19,0.19125363239357826,0.025,80,10322,1153.4284711027024,2941.0538881023062,0.17806555052189443,16.36355214748843,1,0,user_1,2021-09-10 16:10:31.488128
199.20746753246755,249.56533375949687,138.629,509.72308571428573,708.6823136595259,1.3903280693406979,248.336,0.1739955402533864,0.01282051282051282,78,8869,1156.257951797363,2866.9415270911695,0.18481599811635535,15.233103229359596,1,0,user_1,2021-09-10 16:15:31.488128
185.5401935483871,188.0923691332567,152.59,545.384037037037,660.2093368872588,1.2105402653037753,291.223,0.13681193778954648,0.0,31,8494,1333.5137752656847,3732.742924679267,0.14335195236274606,13.628436773462928,1,0,user_1,2021-09-10 16:20:31.488128
200.36963157894732,202.4840291062578,151.098,638.7448181818181,565.6168161225878,0.8855129623322995,462.278,0.09766949022488826,0.025,40,12078,1238.6830872190485,3406.4476663785777,0.24802276297961068,20.444926749786898,1,0,user_1,2021-09-10 16:25:31.488128
172.2165925925926,153.61445568226452,144.12900000000002,663.6090833333334,611.9962387998886,0.9222240234051777,466.7755,0.12109042040489497,0.034482758620689655,29,12886,986.7259540126156,2595.8555361576705,0.23202407035733655,20.661826927216634,1,0,user_1,2021-09-10 16:30:31.488128
121.39818461538462,31.383821355961175,124.668,261.53888888888883,374.70864744780687,1.4327071933344362,177.52599999999998,0.31002204447519016,0.03076923076923077,65,8662,942.9877687141204,2849.207716763675,0.1327902411655026,15.547524069794262,1,0,user_1,2021-09-10 16:35:31.488128
210.8048421052632,219.64973203318837,142.618,675.7933333333333,878.4530473785533,1.2998841569590605,457.777,0.290634371620037,0.0,19,3796,1308.7610630855686,3852.199806126677,0.13770396339619922,13.40076991155644,0,0,user_1,2021-09-10 16:50:31.488128
205.3082380952381,209.12138593192827,143.61499999999998,691.71325,851.0520191497501,1.2303537906057895,489.69100000000003,0.05169649876722929,0.0,21,6401,1318.264419583446,4138.975680836944,0.16007449546870123,13.666360050640368,0,0,user_1,2021-09-10 16:55:31.488128
187.74725,230.59123796496323,122.17200000000001,830.6123333333335,507.29012674865527,0.6107423480131187,782.4085,0.033044224320435925,0.0,8,5222,1540.7225255968385,4574.563628659486,0.13399914357621048,11.627364282946262,0,0,user_1,2021-09-10 17:00:31.488128
332.91010000000006,435.45511113702395,132.14600000000002,909.7442941176471,794.9089945636674,0.8737718936007646,770.941,0.04648020965301393,0.0,21,6771,1139.9702603971305,3568.4744799546597,0.11070187306908594,11.461214890813913,0,0,user_1,2021-09-10 17:05:31.488128
